Episode,TotalReward,SquaresRevealed,Epsilon,WinRatio
456,-0.05434782608695643,87,0.8065000000000213,0.006578947368421052
457,-0.1413043478260868,79,0.8060000000000214,0.006564551422319475
458,-0.06521739130434778,86,0.8058000000000214,0.006550218340611353
459,-0.11956521739130421,81,0.8051000000000215,0.006535947712418301
460,-0.06521739130434745,86,0.8037000000000216,0.006521739130434782
461,-0.09782608695652173,83,0.8032000000000217,0.006507592190889371
462,-0.05434782608695643,87,0.8029000000000217,0.006493506493506494
463,-0.06521739130434778,86,0.8025000000000218,0.0064794816414686825
464,-0.021739130434782594,90,0.8023000000000218,0.00646551724137931
465,-0.07608695652173914,85,0.8021000000000218,0.0064516129032258064
466,-0.10869565217391308,82,0.8019000000000218,0.006437768240343348
467,-0.26086956521739135,68,0.8017000000000218,0.006423982869379015
468,-0.184782608695652,75,0.8010000000000219,0.00641025641025641
469,-0.08695652173913049,84,0.8008000000000219,0.006396588486140725
470,-0.11956521739130421,81,0.799800000000022,0.006382978723404255
471,-0.25,69,0.7996000000000221,0.006369426751592357
472,-0.23913043478260865,70,0.7991000000000221,0.006355932203389831
473,-0.03260869565217395,89,0.7980000000000222,0.006342494714587738
474,-0.021739130434782594,90,0.7978000000000223,0.006329113924050633
475,-0.23913043478260865,70,0.7976000000000223,0.00631578947368421
476,-0.7717391304347826,21,0.7972000000000223,0.0063025210084033615
477,-0.35869565217391297,59,0.7967000000000224,0.006289308176100629
478,-0.9782608695652174,2,0.7964000000000224,0.006276150627615063
479,-0.11956521739130432,81,0.7962000000000224,0.006263048016701462
480,-0.01086956521739113,91,0.7956000000000225,0.00625
481,-0.043478260869564966,88,0.7948000000000226,0.006237006237006237
482,-0.0434782608695653,88,0.7943000000000227,0.006224066390041493
483,-0.9565217391304348,4,0.7938000000000227,0.006211180124223602
484,-0.07608695652173914,85,0.7936000000000227,0.006198347107438017
485,-0.10869565217391286,82,0.7929000000000228,0.006185567010309278
486,-0.34782608695652173,60,0.7927000000000228,0.006172839506172839
487,-0.13043478260869534,80,0.791200000000023,0.006160164271047228
488,-0.10869565217391308,82,0.7903000000000231,0.006147540983606557
489,-0.4782608695652173,48,0.7900000000000231,0.006134969325153374
490,-0.05434782608695643,87,0.7897000000000232,0.006122448979591836
491,-0.11956521739130421,81,0.7892000000000232,0.006109979633401222
492,-0.6413043478260869,33,0.7889000000000232,0.006097560975609756
493,-0.21739130434782605,72,0.7877000000000234,0.006085192697768763
494,-0.13043478260869534,80,0.7869000000000235,0.006072874493927126
495,-0.18478260869565222,75,0.7867000000000235,0.006060606060606061
496,-0.07608695652173914,85,0.7865000000000235,0.006048387096774193
497,-0.010869565217391242,91,0.7859000000000236,0.006036217303822937
498,-0.04347826086956508,88,0.7854000000000236,0.006024096385542169
499,-0.09782608695652173,83,0.7851000000000237,0.006012024048096192
500,-0.09782608695652151,83,0.7845000000000237,0.006
501,-0.07608695652173914,85,0.7843000000000238,0.005988023952095809
502,-0.08695652173913038,84,0.7839000000000238,0.00597609561752988
503,-0.11956521739130432,81,0.7833000000000239,0.005964214711729622
504,-0.11956521739130432,81,0.7831000000000239,0.005952380952380952
505,-0.05434782608695632,87,0.782300000000024,0.005940594059405941
506,-0.10869565217391308,82,0.781900000000024,0.005928853754940711
507,-0.11956521739130443,81,0.781600000000024,0.005917159763313609
508,-0.2934782608695652,65,0.7812000000000241,0.005905511811023622
509,-0.05434782608695654,87,0.7807000000000242,0.005893909626719057
510,-0.07608695652173902,85,0.7803000000000242,0.0058823529411764705
511,-0.2282608695652174,71,0.7798000000000243,0.005870841487279843
512,-0.05434782608695654,87,0.7796000000000243,0.005859375
513,-0.1847826086956521,75,0.7793000000000243,0.005847953216374269
514,-0.10869565217391297,82,0.7790000000000243,0.005836575875486381
515,-0.010869565217391242,91,0.7786000000000244,0.005825242718446602
516,-0.010869565217391242,91,0.7783000000000244,0.005813953488372093
517,-0.13043478260869568,80,0.7779000000000245,0.005802707930367505
518,-0.26086956521739113,68,0.7774000000000245,0.005791505791505791
519,-0.05434782608695654,87,0.7768000000000246,0.005780346820809248
520,-0.11956521739130443,81,0.7764000000000246,0.0057692307692307696
521,-0.05434782608695643,87,0.7761000000000247,0.005758157389635317
522,-0.13043478260869557,80,0.7750000000000248,0.005747126436781609
523,-0.10869565217391308,82,0.7748000000000248,0.0057361376673040155
524,-0.04347826086956519,88,0.7740000000000249,0.0057251908396946565
525,-0.17391304347826053,76,0.773200000000025,0.005714285714285714
526,-0.10869565217391297,82,0.772800000000025,0.005703422053231939
527,-0.8369565217391304,15,0.772600000000025,0.0056925996204933585
528,-0.2282608695652173,71,0.7722000000000251,0.005681818181818182
529,-0.021739130434782483,90,0.7717000000000251,0.005671077504725898
530,-0.10869565217391308,82,0.7715000000000252,0.005660377358490566
531,-0.21739130434782594,72,0.7710000000000252,0.005649717514124294
532,-0.05434782608695654,87,0.7703000000000253,0.005639097744360902
533,-0.06521739130434778,86,0.7697000000000254,0.005628517823639775
534,-0.13043478260869545,80,0.7691000000000254,0.0056179775280898875
535,-0.4347826086956521,52,0.7688000000000255,0.005607476635514018
536,-0.07608695652173902,85,0.7684000000000255,0.005597014925373134
537,-0.15217391304347827,78,0.7678000000000256,0.00558659217877095
538,-0.04347826086956508,88,0.7670000000000257,0.0055762081784386614
539,-0.032608695652173836,89,0.7664000000000257,0.0055658627087198514
540,-0.032608695652173836,89,0.7657000000000258,0.005555555555555556
541,-0.06521739130434778,86,0.7650000000000259,0.005545286506469501
542,-0.30434782608695654,64,0.7647000000000259,0.005535055350553505
543,-0.0326086956521735,89,0.763500000000026,0.0055248618784530384
544,-0.14130434782608692,79,0.7631000000000261,0.0055147058823529415
545,-0.15217391304347827,78,0.7627000000000261,0.005504587155963303
546,-0.08695652173913049,84,0.7625000000000262,0.005494505494505495
547,3.0,92,0.7624000000000262,0.007312614259597806
548,-0.08695652173913038,84,0.7616000000000263,0.0072992700729927005
549,-0.06521739130434778,86,0.7613000000000263,0.007285974499089253
550,-0.326086956521739,62,0.7607000000000264,0.007272727272727273
551,-0.1630434782608694,77,0.7600000000000264,0.007259528130671506
552,-0.2499999999999999,69,0.7594000000000265,0.007246376811594203
553,-0.5108695652173914,45,0.7590000000000265,0.007233273056057866
554,-0.5652173913043479,40,0.7586000000000266,0.007220216606498195
555,-0.08695652173913038,84,0.7582000000000266,0.007207207207207207
556,-0.032608695652173836,89,0.7578000000000267,0.007194244604316547
557,-0.17391304347826086,76,0.7576000000000267,0.00718132854578097
558,-0.06521739130434778,86,0.7571000000000268,0.007168458781362007
559,-0.06521739130434767,86,0.7566000000000268,0.007155635062611807
560,-0.06521739130434778,86,0.7561000000000269,0.007142857142857143
561,-0.06521739130434778,86,0.755200000000027,0.0071301247771836
562,-0.09782608695652151,83,0.754500000000027,0.0071174377224199285
563,-0.04347826086956519,88,0.7542000000000271,0.007104795737122558
564,-0.021739130434782594,90,0.7538000000000271,0.0070921985815602835
565,-0.2717391304347825,67,0.7533000000000272,0.007079646017699115
566,-0.08695652173913038,84,0.7527000000000272,0.007067137809187279
567,-0.32608695652173914,62,0.7524000000000273,0.007054673721340388
568,-0.6195652173913043,35,0.7522000000000273,0.007042253521126761
569,-0.16304347826086962,77,0.7518000000000273,0.007029876977152899
570,-0.9891304347826086,1,0.7516000000000274,0.007017543859649123
571,-0.04347826086956519,88,0.7511000000000274,0.0070052539404553416
572,-0.07608695652173914,85,0.7508000000000274,0.006993006993006993
573,-0.19565217391304324,74,0.7502000000000275,0.006980802792321117
574,-0.08695652173913038,84,0.7498000000000276,0.006968641114982578
575,-0.15217391304347805,78,0.7492000000000276,0.006956521739130435
576,-0.04347826086956519,88,0.7487000000000277,0.006944444444444444
577,-0.5652173913043479,40,0.7484000000000277,0.006932409012131715
578,-0.6956521739130435,28,0.7481000000000277,0.006920415224913495
579,-0.2717391304347825,67,0.7476000000000278,0.0069084628670120895
580,-0.0652173913043479,86,0.7473000000000278,0.006896551724137931
581,-0.032608695652173836,89,0.7470000000000279,0.0068846815834767644
582,-0.22826086956521718,71,0.7464000000000279,0.006872852233676976
583,-0.010869565217390909,91,0.745300000000028,0.00686106346483705
584,-0.09782608695652162,83,0.7448000000000281,0.00684931506849315
585,-0.032608695652173836,89,0.7444000000000282,0.006837606837606838
586,-0.15217391304347816,78,0.7441000000000282,0.006825938566552901
587,-0.021739130434782483,90,0.7437000000000282,0.0068143100511073255
588,-0.15217391304347794,78,0.7426000000000283,0.006802721088435374
589,-0.07608695652173914,85,0.7424000000000284,0.006791171477079796
590,-0.010869565217391242,91,0.7421000000000284,0.006779661016949152
591,3.0,92,0.7414000000000285,0.008460236886632826
592,-0.19565217391304346,74,0.7409000000000285,0.008445945945945946
593,-0.2065217391304347,73,0.7406000000000286,0.008431703204047217
594,-0.021739130434782372,90,0.7400000000000286,0.008417508417508417
595,-0.5,46,0.7398000000000287,0.008403361344537815
596,-0.021739130434782372,90,0.7391000000000287,0.008389261744966443
597,-0.07608695652173914,85,0.7389000000000288,0.008375209380234505
598,-0.2934782608695652,65,0.7385000000000288,0.008361204013377926
599,-0.18478260869565222,75,0.7383000000000288,0.008347245409015025
600,-0.10869565217391297,82,0.7379000000000289,0.008333333333333333
601,-0.021739130434782483,90,0.7374000000000289,0.008319467554076539
602,-0.05434782608695654,87,0.7372000000000289,0.008305647840531562
603,-0.14130434782608692,79,0.736900000000029,0.008291873963515755
604,-0.08695652173913038,84,0.736300000000029,0.008278145695364239
605,-0.2934782608695652,65,0.7360000000000291,0.008264462809917356
606,-0.14130434782608692,79,0.7358000000000291,0.00825082508250825
607,-0.04347826086956519,88,0.7352000000000292,0.008237232289950576
608,-0.09782608695652162,83,0.7348000000000292,0.008223684210526315
609,-0.07608695652173914,85,0.7344000000000293,0.008210180623973728
610,-0.44565217391304346,51,0.7342000000000293,0.00819672131147541
611,-0.08695652173913049,84,0.7340000000000293,0.008183306055646482
612,-0.07608695652173914,85,0.7338000000000293,0.008169934640522876
613,-0.13043478260869534,80,0.7328000000000294,0.008156606851549755
614,-0.8478260869565217,14,0.7324000000000295,0.008143322475570033
615,-0.9782608695652174,2,0.7321000000000295,0.008130081300813009
616,-0.1413043478260868,79,0.7317000000000295,0.008116883116883116
617,-0.23913043478260865,70,0.7313000000000296,0.008103727714748784
618,-0.06521739130434745,86,0.7301000000000297,0.008090614886731391
619,-0.04347826086956519,88,0.7297000000000298,0.008077544426494346
620,-0.9565217391304348,4,0.7292000000000298,0.008064516129032258
621,-0.06521739130434778,86,0.7290000000000298,0.008051529790660225
622,-0.09782608695652162,83,0.7286000000000299,0.008038585209003215
623,3.0,92,0.72790000000003,0.009630818619582664
624,-0.15217391304347816,78,0.72760000000003,0.009615384615384616
625,-0.05434782608695643,87,0.72720000000003,0.0096
626,-0.07608695652173914,85,0.7267000000000301,0.009584664536741214
627,-0.08695652173913049,84,0.7265000000000301,0.009569377990430622
628,-0.032608695652173836,89,0.7254000000000302,0.009554140127388535
629,-0.04347826086956508,88,0.7249000000000303,0.009538950715421303
630,-0.31521739130434756,63,0.7241000000000304,0.009523809523809525
631,-0.23913043478260843,70,0.7232000000000305,0.009508716323296355
632,-0.04347826086956519,88,0.7229000000000305,0.00949367088607595
633,-0.04347826086956508,88,0.7223000000000306,0.009478672985781991
634,-0.07608695652173902,85,0.7218000000000306,0.00946372239747634
635,-0.23913043478260865,70,0.7215000000000307,0.009448818897637795
636,-0.19565217391304335,74,0.7207000000000308,0.009433962264150943
637,-0.16304347826086962,77,0.7203000000000308,0.009419152276295133
638,3.0,92,0.7200000000000308,0.0109717868338558
639,-0.1413043478260868,79,0.7194000000000309,0.010954616588419406
640,-0.32608695652173914,62,0.7191000000000309,0.0109375
641,-0.04347826086956519,88,0.718600000000031,0.0109204368174727
642,-0.043478260869564966,88,0.7178000000000311,0.010903426791277258
643,-0.04347826086956519,88,0.7174000000000311,0.01088646967340591
644,-0.04347826086956519,88,0.7172000000000311,0.010869565217391304
645,-0.05434782608695654,87,0.7163000000000312,0.010852713178294573
646,-0.5,46,0.7161000000000313,0.010835913312693499
647,-0.2826086956521733,66,0.7144000000000315,0.010819165378670788
648,-0.04347826086956508,88,0.7139000000000315,0.010802469135802469
649,-0.1413043478260868,79,0.7132000000000316,0.01078582434514638
650,-0.05434782608695632,87,0.7123000000000317,0.010769230769230769
651,-0.08695652173913038,84,0.7120000000000317,0.010752688172043012
652,-0.326086956521739,62,0.7114000000000318,0.010736196319018405
653,-0.6956521739130435,28,0.7112000000000318,0.010719754977029096
654,-0.09782608695652173,83,0.7108000000000319,0.010703363914373088
655,-0.08695652173913049,84,0.7104000000000319,0.010687022900763359
656,-0.05434782608695632,87,0.709800000000032,0.010670731707317074
657,-0.08695652173913015,84,0.709100000000032,0.0106544901065449
658,-0.0543478260869561,87,0.7079000000000322,0.010638297872340425
659,-0.2282608695652174,71,0.7077000000000322,0.010622154779969651
660,-0.11956521739130432,81,0.7075000000000322,0.010606060606060607
661,-0.05434782608695643,87,0.7070000000000323,0.01059001512859304
662,-0.07608695652173902,85,0.7063000000000323,0.010574018126888218
663,-0.2282608695652174,71,0.7059000000000324,0.010558069381598794
664,-0.13043478260869534,80,0.7047000000000325,0.010542168674698794
665,-0.04347826086956519,88,0.7044000000000326,0.010526315789473684
666,-0.28260869565217384,66,0.7041000000000326,0.010510510510510511
667,-0.1413043478260868,79,0.7037000000000326,0.010494752623688156
668,-0.04347826086956519,88,0.7034000000000327,0.010479041916167664
669,-0.17391304347826075,76,0.7029000000000327,0.01046337817638266
670,-0.04347826086956519,88,0.7023000000000328,0.010447761194029851
671,-0.4565217391304348,50,0.7021000000000328,0.010432190760059613
672,-0.04347826086956508,88,0.7016000000000329,0.010416666666666666
673,-0.19565217391304346,74,0.7010000000000329,0.010401188707280832
674,3.0000000000000004,92,0.700000000000033,0.011869436201780416
675,-0.032608695652173614,89,0.6992000000000331,0.011851851851851851
676,-0.04347826086956508,88,0.6986000000000332,0.011834319526627219
677,-0.11956521739130432,81,0.6984000000000332,0.011816838995568686
678,3.0,92,0.6971000000000334,0.01327433628318584
679,-0.06521739130434778,86,0.6967000000000334,0.013254786450662739
680,-0.08695652173913049,84,0.6963000000000334,0.013235294117647059
681,-0.19565217391304346,74,0.6960000000000335,0.013215859030837005
682,-0.032608695652173836,89,0.6956000000000335,0.013196480938416423
683,-0.8586956521739131,13,0.6953000000000336,0.013177159590043924
684,-0.23913043478260865,70,0.6950000000000336,0.013157894736842105
685,-0.38043478260869557,57,0.6946000000000336,0.013138686131386862
686,-0.9891304347826086,1,0.6944000000000337,0.013119533527696793
687,-0.13043478260869557,80,0.6936000000000337,0.013100436681222707
688,-0.05434782608695643,87,0.6931000000000338,0.01308139534883721
689,-0.14130434782608692,79,0.6925000000000339,0.013062409288824383
690,-0.2934782608695652,65,0.6922000000000339,0.013043478260869565
691,-0.9565217391304348,4,0.691700000000034,0.013024602026049204
692,-0.11956521739130421,81,0.691100000000034,0.01300578034682081
693,-0.3043478260869563,64,0.6904000000000341,0.012987012987012988
694,-0.07608695652173914,85,0.6900000000000341,0.012968299711815562
695,-0.10869565217391308,82,0.6898000000000342,0.012949640287769784
696,-0.07608695652173914,85,0.6893000000000342,0.01293103448275862
697,3.0,92,0.6884000000000343,0.014347202295552367
698,-0.032608695652173614,89,0.6876000000000344,0.014326647564469915
699,-0.11956521739130432,81,0.6873000000000344,0.01430615164520744
700,-0.06521739130434767,86,0.6865000000000345,0.014285714285714285
701,-0.9891304347826086,1,0.6863000000000345,0.014265335235378032
702,-0.46739130434782605,49,0.6860000000000346,0.014245014245014245
703,-0.021739130434782594,90,0.6857000000000346,0.01422475106685633
704,-0.043478260869564966,88,0.6846000000000347,0.014204545454545454
705,-0.10869565217391286,82,0.6838000000000348,0.014184397163120567
706,-0.0978260869565214,83,0.6828000000000349,0.014164305949008499
707,-0.13043478260869568,80,0.682600000000035,0.014144271570014143
708,-0.0652173913043479,86,0.682100000000035,0.014124293785310734
709,-0.010869565217391242,91,0.6817000000000351,0.014104372355430184
710,-0.9891304347826086,1,0.6815000000000351,0.014084507042253521
711,-0.25,69,0.6812000000000351,0.014064697609001406
712,-0.01086956521739102,91,0.6805000000000352,0.014044943820224719
713,-0.9782608695652174,2,0.6802000000000352,0.014025245441795231
714,-0.0434782608695653,88,0.6797000000000353,0.014005602240896359
715,-0.10869565217391308,82,0.6795000000000353,0.013986013986013986
716,-0.08695652173913038,84,0.6789000000000354,0.013966480446927373
717,-0.19565217391304346,74,0.6781000000000355,0.01394700139470014
718,-0.05434782608695643,87,0.6776000000000355,0.013927576601671309
719,-0.17391304347826053,76,0.6763000000000357,0.013908205841446454
720,-0.25,69,0.6757000000000357,0.013888888888888888
721,-0.10869565217391275,82,0.6748000000000358,0.013869625520110958
722,-0.6847826086956522,29,0.6743000000000359,0.013850415512465374
723,-0.21739130434782605,72,0.6740000000000359,0.013831258644536652
724,-0.19565217391304335,74,0.673600000000036,0.013812154696132596
725,-0.10869565217391275,82,0.6726000000000361,0.013793103448275862
726,-0.17391304347826075,76,0.6721000000000361,0.013774104683195593
727,-0.04347826086956519,88,0.6719000000000361,0.013755158184319119
728,-0.15217391304347816,78,0.6715000000000362,0.013736263736263736
729,-0.44565217391304324,51,0.6709000000000362,0.013717421124828532
730,-0.07608695652173902,85,0.6705000000000363,0.0136986301369863
731,-0.1413043478260868,79,0.6700000000000363,0.013679890560875513
732,-0.11956521739130421,81,0.6696000000000364,0.01366120218579235
733,-0.9891304347826086,1,0.6694000000000364,0.013642564802182811
734,-0.0652173913043479,86,0.6690000000000365,0.013623978201634877
735,-0.14130434782608692,79,0.6688000000000365,0.013605442176870748
736,-0.15217391304347794,78,0.6680000000000366,0.01358695652173913
737,-0.21739130434782605,72,0.6677000000000366,0.013568521031207599
738,-0.08695652173913015,84,0.6666000000000367,0.013550135501355014
739,-0.10869565217391286,82,0.6660000000000368,0.013531799729364006
740,3.0,92,0.6651000000000369,0.014864864864864866
741,-0.19565217391304324,74,0.664500000000037,0.014844804318488529
742,-0.9891304347826086,1,0.664300000000037,0.014824797843665768
743,-0.17391304347826086,76,0.663900000000037,0.014804845222072678
744,-0.09782608695652162,83,0.6632000000000371,0.01478494623655914
745,-0.06521739130434778,86,0.6629000000000371,0.01476510067114094
746,-0.032608695652173836,89,0.6624000000000372,0.014745308310991957
747,-0.11956521739130421,81,0.6617000000000373,0.014725568942436412
748,-0.09782608695652162,83,0.6613000000000373,0.014705882352941176
749,-0.06521739130434778,86,0.6611000000000373,0.014686248331108143
750,-0.07608695652173914,85,0.6607000000000374,0.014666666666666666
751,-0.13043478260869568,80,0.6605000000000374,0.014647137150466045
752,-0.0652173913043479,86,0.6601000000000374,0.014627659574468085
753,-0.06521739130434778,86,0.6599000000000375,0.014608233731739707
754,-0.8260869565217391,16,0.6596000000000375,0.014588859416445624
755,-0.9891304347826086,1,0.6594000000000375,0.01456953642384106
756,-0.42391304347826064,53,0.6587000000000376,0.01455026455026455
757,-0.2065217391304348,73,0.6585000000000376,0.01453104359313078
758,-0.20652173913043437,73,0.6572000000000378,0.014511873350923483
759,-0.09782608695652173,83,0.6569000000000378,0.014492753623188406
760,-0.09782608695652173,83,0.6567000000000378,0.014473684210526316
761,-0.17391304347826086,76,0.6565000000000378,0.01445466491458607
762,-0.44565217391304335,51,0.6561000000000379,0.014435695538057743
763,-0.2717391304347826,67,0.6559000000000379,0.014416775884665793
764,-0.04347826086956508,88,0.655400000000038,0.014397905759162303
765,-0.07608695652173891,85,0.6543000000000381,0.01437908496732026
766,-0.01086956521739113,91,0.6535000000000382,0.014360313315926894
767,-0.06521739130434756,86,0.6528000000000382,0.014341590612777053
768,-0.032608695652173836,89,0.6523000000000383,0.014322916666666666
769,-0.08695652173913015,84,0.6511000000000384,0.014304291287386216
770,-0.032608695652173725,89,0.6504000000000385,0.014285714285714285
771,-0.6630434782608696,31,0.6500000000000385,0.014267185473411154
772,-0.04347826086956519,88,0.6498000000000386,0.014248704663212436
773,-0.11956521739130421,81,0.6493000000000386,0.014230271668822769
774,-0.19565217391304346,74,0.6488000000000387,0.014211886304909561
775,-0.8043478260869565,18,0.6486000000000387,0.014193548387096775
776,-0.06521739130434756,86,0.6478000000000388,0.014175257731958763
777,-0.5326086956521738,43,0.6476000000000388,0.014157014157014158
778,-0.1630434782608695,77,0.6472000000000389,0.014138817480719794
779,-0.9891304347826086,1,0.6470000000000389,0.014120667522464698
780,-0.07608695652173902,85,0.6465000000000389,0.014102564102564103
781,-0.9891304347826086,1,0.646300000000039,0.014084507042253521
782,-0.1630434782608695,77,0.646100000000039,0.014066496163682864
783,-0.11956521739130432,81,0.645600000000039,0.0140485312899106
784,-0.1630434782608695,77,0.6453000000000391,0.01403061224489796
785,-0.06521739130434767,86,0.6447000000000391,0.014012738853503185
786,-0.05434782608695632,87,0.6440000000000392,0.013994910941475827
787,-0.06521739130434778,86,0.6437000000000392,0.01397712833545108
788,-0.28260869565217384,66,0.6433000000000393,0.013959390862944163
789,-0.25,69,0.6431000000000393,0.01394169835234474
790,-0.01086956521739113,91,0.6424000000000394,0.013924050632911392
791,-0.07608695652173902,85,0.6420000000000394,0.01390644753476612
792,-0.35869565217391275,59,0.6410000000000395,0.013888888888888888
793,-0.967391304347826,3,0.6406000000000396,0.013871374527112233
794,-0.19565217391304335,74,0.6401000000000396,0.013853904282115869
795,-0.05434782608695654,87,0.6397000000000397,0.013836477987421384
796,-0.5434782608695652,42,0.6393000000000397,0.013819095477386936
797,-0.17391304347826075,76,0.6389000000000398,0.013801756587202008
798,-0.032608695652173836,89,0.6378000000000399,0.013784461152882205
799,-0.06521739130434778,86,0.6375000000000399,0.01376720901126408
800,3.0,92,0.63710000000004,0.015
801,-0.043478260869564966,88,0.6359000000000401,0.0149812734082397
802,-0.02173913043478215,90,0.6348000000000402,0.014962593516209476
803,-0.08695652173913038,84,0.6342000000000403,0.014943960149439602
804,-0.032608695652173725,89,0.6337000000000403,0.014925373134328358
805,3.0,92,0.6336000000000404,0.016149068322981366
806,-0.021739130434782483,90,0.6330000000000404,0.016129032258064516
807,-0.07608695652173914,85,0.6321000000000405,0.0161090458488228
808,-0.9891304347826086,1,0.6319000000000405,0.01608910891089109
809,-0.06521739130434778,86,0.6314000000000406,0.016069221260815822
810,-0.2282608695652173,71,0.6307000000000407,0.016049382716049384
811,-0.4130434782608694,54,0.6300000000000407,0.016029593094944512
812,-0.30434782608695643,64,0.6297000000000408,0.01600985221674877
813,-0.21739130434782605,72,0.6295000000000408,0.015990159901599015
814,-0.1630434782608695,77,0.6292000000000408,0.01597051597051597
815,-0.9891304347826086,1,0.6290000000000409,0.015950920245398775
816,-0.04347826086956519,88,0.6287000000000409,0.015931372549019607
817,-0.07608695652173891,85,0.627800000000041,0.01591187270501836
818,-0.13043478260869568,80,0.627600000000041,0.01589242053789731
819,-0.24999999999999978,69,0.6269000000000411,0.015873015873015872
820,-0.19565217391304346,74,0.6266000000000411,0.015853658536585366
821,-0.9891304347826086,1,0.6264000000000411,0.015834348355663823
822,-0.1630434782608695,77,0.6260000000000412,0.015815085158150853
823,3.0,92,0.6248000000000413,0.01701093560145808
824,-0.2065217391304348,73,0.6246000000000413,0.01699029126213592
825,-0.11956521739130421,81,0.6241000000000414,0.01696969696969697
826,-0.010869565217390798,91,0.6227000000000416,0.01694915254237288
827,-0.021739130434782705,90,0.6220000000000416,0.016928657799274487
828,-0.04347826086956519,88,0.6215000000000417,0.016908212560386472
829,-0.04347826086956508,88,0.6208000000000418,0.016887816646562123
830,-0.043478260869564966,88,0.6201000000000418,0.016867469879518072
831,-0.021739130434782594,90,0.6198000000000419,0.01684717208182912
832,3.0000000000000004,92,0.618200000000042,0.018028846153846152
833,-0.04347826086956519,88,0.6179000000000421,0.01800720288115246
834,-0.06521739130434778,86,0.6176000000000421,0.017985611510791366
835,-0.13043478260869557,80,0.6171000000000422,0.017964071856287425
836,-0.08695652173913027,84,0.6166000000000422,0.017942583732057416
837,-0.05434782608695654,87,0.6164000000000422,0.017921146953405017
838,-0.11956521739130432,81,0.6160000000000423,0.017899761336515514
839,-0.9891304347826086,1,0.6158000000000423,0.017878426698450536
840,-0.21739130434782594,72,0.6152000000000424,0.017857142857142856
841,-0.032608695652173836,89,0.6148000000000424,0.0178359096313912
842,-0.21739130434782572,72,0.6136000000000426,0.017814726840855107
843,-0.05434782608695643,87,0.6132000000000426,0.017793594306049824
844,-0.09782608695652162,83,0.6128000000000426,0.017772511848341232
845,-0.17391304347826053,76,0.6120000000000427,0.01775147928994083
846,-0.15217391304347816,78,0.6117000000000428,0.01773049645390071
847,-0.09782608695652173,83,0.6113000000000428,0.01770956316410862
848,-0.15217391304347827,78,0.6109000000000429,0.01768867924528302
849,-0.05434782608695654,87,0.6102000000000429,0.0176678445229682
850,-0.04347826086956519,88,0.609900000000043,0.01764705882352941
851,-0.4347826086956521,52,0.609600000000043,0.01762632197414806
852,-0.021739130434782594,90,0.609300000000043,0.017605633802816902
853,-0.06521739130434767,86,0.6084000000000431,0.017584994138335287
854,-0.06521739130434778,86,0.6080000000000432,0.01756440281030445
855,-0.032608695652173836,89,0.6076000000000432,0.017543859649122806
856,-0.9782608695652174,2,0.6073000000000432,0.017523364485981307
857,-0.2717391304347826,67,0.6070000000000433,0.01750291715285881
858,-0.06521739130434767,86,0.6063000000000434,0.017482517482517484
859,-0.14130434782608692,79,0.6061000000000434,0.017462165308498253
860,-0.05434782608695643,87,0.6058000000000434,0.01744186046511628
861,-0.032608695652173836,89,0.6044000000000436,0.017421602787456445
862,-0.07608695652173902,85,0.6040000000000436,0.01740139211136891
863,-0.05434782608695621,87,0.6030000000000437,0.01738122827346466
864,-0.032608695652173725,89,0.6024000000000438,0.017361111111111112
865,-0.07608695652173902,85,0.6019000000000438,0.017341040462427744
866,-0.032608695652173836,89,0.6013000000000439,0.017321016166281754
867,-0.021739130434782483,90,0.600400000000044,0.01730103806228374
868,-0.09782608695652151,83,0.5997000000000441,0.01728110599078341
869,-0.05434782608695643,87,0.5991000000000442,0.01726121979286536
870,-0.09782608695652162,83,0.5987000000000442,0.017241379310344827
871,-0.2065217391304347,73,0.5983000000000442,0.01722158438576349
872,-0.11956521739130421,81,0.5979000000000443,0.017201834862385322
873,-0.32608695652173914,62,0.5977000000000443,0.01718213058419244
874,-0.07608695652173914,85,0.5974000000000443,0.017162471395881007
875,-0.04347826086956519,88,0.5971000000000444,0.017142857142857144
876,-0.021739130434782483,90,0.5963000000000445,0.017123287671232876
877,-0.17391304347826075,76,0.5958000000000445,0.01710376282782212
878,-0.043478260869564966,88,0.5951000000000446,0.017084282460136675
879,-0.19565217391304335,74,0.5943000000000447,0.017064846416382253
880,-0.01086956521739113,91,0.5932000000000448,0.017045454545454544
881,-0.05434782608695643,87,0.5927000000000449,0.0170261066969353
882,-0.11956521739130421,81,0.591900000000045,0.017006802721088437
883,-0.9891304347826086,1,0.591700000000045,0.01698754246885617
884,-0.8478260869565217,14,0.591500000000045,0.016968325791855202
885,-0.043478260869564855,88,0.5899000000000452,0.01694915254237288
886,3.0,92,0.5894000000000452,0.01805869074492099
887,-0.07608695652173914,85,0.5892000000000452,0.018038331454340473
888,-0.2282608695652174,71,0.5887000000000453,0.018018018018018018
889,-0.10869565217391286,82,0.5881000000000454,0.01799775028121485
890,-0.2499999999999999,69,0.5877000000000454,0.017977528089887642
891,-0.08695652173913027,84,0.5872000000000455,0.017957351290684626
892,-0.08695652173913038,84,0.5869000000000455,0.017937219730941704
893,-0.18478260869565177,75,0.5859000000000456,0.01791713325867861
894,-0.24999999999999967,69,0.5851000000000457,0.017897091722595078
895,3.0,92,0.5844000000000458,0.01899441340782123
896,-0.967391304347826,3,0.5840000000000458,0.018973214285714284
